Station Name,Start Count,End Count,Start/End Ratio,Community_x,fullness_deviation_at_8,fullness_deviation_at_17,Utilisation_avg_at_8,Utilisation_avg_at_17,Community_y,Average Trip Duration (minutes),normalized_fullness_8,normalized_fullness_17,normalized_popularity,normalized_utilization_8,normalized_utilization_17,normalized_trip_duration,weighted_score,rank
"Howland Street, Fitzrovia",806,834,0.9664268585131894,0,0.3843137254901961,0.0499999999999999,8.461538461538462,5.323076923076923,0,10.143978618693136,0.5262894966903959,0.08719440205027769,0.34515244946899626,0.1717676452217364,0.0788514129443938,0.4916119422819903,0.4137090552514938,197.0
"Brick Lane Market, Shoreditch",249,253,0.984189723320158,1,0.25,0.2083333333333333,0.3538461538461538,1.0307692307692309,1,11.065195381526104,0.34235668789808915,0.36331000854282436,0.3514963297571993,0.007183010618363522,0.015268915223336373,0.5362572613488584,0.4106820558310312,198.0
"Windsor Terrace, Hoxton",571,464,1.230603448275862,1,0.1666666666666666,0.2071428571428571,6.6923076923076925,3.4153846153846152,1,10.183453765323993,0.22823779193205934,0.3612339513511511,0.43950123152709364,0.1358525921299188,0.050592525068368276,0.49352504307178297,0.4103304713655387,199.0
"Westminster University, Marylebone",295,295,1.0,0,0.210377358490566,0.2147727272727273,1.446153846153846,1.9538461538461536,0,12.735202146892656,0.2880963826463165,0.37453959062505726,0.35714285714285715,0.029356652092442218,0.028942570647219685,0.6171915081968358,0.4098619561047369,200.0
"Soho Square , Soho",1187,1415,0.83886925795053,0,0.3803099982967127,0.0111842105263156,10.123076923076924,11.93846153846154,0,11.692251698960966,0.520806685565562,0.019504010984930247,0.29959616355376073,0.2054965646470956,0.17684594348222427,0.5666465578686947,0.4091766687436825,201.0
"Green Park Station, Mayfair",634,727,0.8720770288858322,3,0.3904761904761906,0.0499999999999999,6.384615384615385,4.892307692307693,3,11.882406572029442,0.534728541097968,0.08719440205027769,0.31145608174494005,0.12960649594003748,0.07247037374658159,0.5758621142098044,0.4090619789665906,202.0
"Blackfriars Road, Southwark",568,573,0.9912739965095986,2,0.2833333333333334,0.1333333333333333,6.615384615384615,4.861538461538461,2,10.055948767605637,0.3880042462845011,0.2325184054674076,0.3540264273248567,0.13429106808244845,0.07201458523245213,0.4873457142368946,0.40901004825240445,203.0
"Belgrave Road, Victoria",350,329,1.0638297872340423,3,0.2512445763873031,0.153391436150057,3.953846153846154,3.3384615384615386,3,12.800620904761908,0.3440610440972622,0.2674974910947519,0.3799392097264437,0.08026233603997501,0.04945305378304467,0.6203619252320721,0.40859052650990557,204.0
"Finsbury Square , Moorgate",589,642,0.9174454828660435,1,0.4064935064935066,0.0277056277056276,6.676923076923077,5.569230769230769,1,11.75628896434635,0.5566630821407892,0.04831551282439621,0.32765910102358703,0.13554028732042472,0.08249772105742935,0.569750023047192,0.4081058621710816,205.0
"Theobald's Road , Holborn",832,785,1.059872611464968,0,0.4054709995886471,0.0340659340659341,6.492307692307692,4.7846153846153845,0,9.274792528044872,0.5552628338315867,0.05940717502326629,0.37852593266606,0.13179262960649593,0.07087511394712853,0.44948820777010373,0.4070555595628885,206.0
"Christopher Street, Liverpool Street",449,475,0.9452631578947368,1,0.28125,0.125,4.523076923076923,6.7846153846153845,1,12.225659279881215,0.3851512738853503,0.21798600512569466,0.337593984962406,0.09181761399125546,0.10050136736554238,0.5924973159135618,0.40648723645961504,207.0
"Waterloo Place, St. James's",368,369,0.997289972899729,3,0.45,0.015,1.0769230769230769,2.907692307692308,3,13.390323686594202,0.6162420382165605,0.026158320615083358,0.3561749903213318,0.021861336664584632,0.04307201458523246,0.64894094149808,0.40607590599669535,208.0
"Lavington Street, Bankside",438,404,1.0841584158415842,2,0.358271497162811,0.0934169278996865,3.0923076923076924,4.246153846153846,2,8.500658561643835,0.49062657254779846,0.16290866339174168,0.3871994342291373,0.06277326670830731,0.06289881494986327,0.4119710247086607,0.4051855000241437,209.0
"Bolsover Street, Fitzrovia",488,472,1.0338983050847457,0,0.236842105263158,0.174436090225564,4.953846153846154,3.4461538461538463,0,10.069429269125685,0.3243379148508214,0.30419701166412744,0.36924939467312345,0.10056214865708932,0.05104831358249772,0.48799902550501906,0.4043858445390236,210.0
"Newgate Street , St. Paul's",1074,1231,0.8724614134849715,1,0.1887468030690537,0.1509803921568629,13.138461538461538,9.984615384615385,1,10.337676784605836,0.25847492140029643,0.26329290030868246,0.3115933619589184,0.2667083073079325,0.14790337283500454,0.5009992187284651,0.4040480589768091,211.0
"Good's Way, King's Cross",594,584,1.0171232876712328,0,0.3004778972520913,0.1074819786229183,2.646153846153846,5.630769230769231,0,13.189450112233445,0.4114824707592333,0.1874365371441222,0.3632583170254403,0.05371642723297938,0.08340929808568824,0.6392059201857677,0.4035650036487405,212.0
"South Audley Street, Mayfair",176,204,0.8627450980392157,3,0.3219858156028369,0.1466666666666666,0.3692307692307692,1.4,3,11.581389678030304,0.4409359895198085,0.25577024601414833,0.3081232492997199,0.007495315427857588,0.0207383773928897,0.5612738046834114,0.40208126310601733,213.0
"Gloucester Street, Pimlico",504,462,1.0909090909090908,3,0.0072727272727272,0.3447761194029854,3.507692307692308,1.7538461538461538,3,12.280529232804234,0.009959467284307948,0.6012509514511704,0.38961038961038963,0.0712054965646471,0.025979945305378303,0.5951565017363413,0.4013589839639085,214.0
"Grosvenor Crescent, Belgravia",108,122,0.8852459016393442,3,0.3312024353120244,0.1333333333333333,0.4,0.4923076923076923,3,12.40014398148148,0.4535574751088232,0.2325184054674076,0.3161592505854801,0.008119925046845722,0.007292616226071102,0.6009534420822553,0.4008400548103973,215.0
"Tower Gardens , Tower",446,513,0.8693957115009746,2,0.2583333333333334,0.1443181818181818,3.323076923076924,3.723076923076923,2,14.859454446935723,0.35376857749469226,0.25167475137239287,0.3104984683932052,0.06745783885071832,0.055150410209662715,0.7201400492354305,0.4008126799610944,216.0
"Concert Hall Approach 2, South Bank",412,478,0.8619246861924686,1,0.098989898989899,0.2647114926084883,7.415384615384616,4.969230769230769,1,11.259093770226537,0.1355594158141929,0.46162720627667375,0.3078302450687388,0.15053091817613992,0.0736098450319052,0.5456542412772968,0.39983427461943316,217.0
"Great Suffolk Street, The Borough",470,448,1.0491071428571428,2,0.1666666666666666,0.2142857142857143,5.876923076923077,4.415384615384616,2,9.645729042553192,0.22823779193205934,0.3736902945011909,0.3746811224489796,0.1193004372267333,0.06540565177757521,0.4674650615486304,0.3993951830188208,218.0
"Hoxton Station, Hoxton",385,351,1.0968660968660968,1,0.1741258741258741,0.2246753246753247,1.1846153846153846,2.0307692307692307,1,11.953028095238096,0.23845263017237536,0.39180861181033955,0.39173789173789175,0.024047470331043097,0.030082041932543296,0.5792846750704455,0.3992064451004262,219.0
"Sloane Avenue, Knightsbridge",259,245,1.0571428571428572,3,0.2777777777777778,0.1247115968427448,1.1846153846153846,0.7230769230769231,3,15.909491441441444,0.38039631988676575,0.21748306230876907,0.3775510204081633,0.024047470331043097,0.010711030082041932,0.771028437878683,0.39871650083033194,220.0
"Braham Street, Aldgate",849,735,1.1551020408163266,1,0.3316176470588237,0.0196380090497736,8.876923076923077,8.03076923076923,1,12.568439026305455,0.45412607718246556,0.03424648913105909,0.4125364431486881,0.1801998750780762,0.11896080218778486,0.6091095962868674,0.39859941023700646,221.0
"Belgrave Square, Belgravia",258,290,0.8896551724137931,3,0.336904761904762,0.1066666666666666,1.7692307692307692,1.4307692307692308,3,13.326297480620156,0.46136639369123456,0.186014724373926,0.31773399014778325,0.03591505309181761,0.02119416590701914,0.6458380122965294,0.3985048902850412,222.0
"Stamford Street, South Bank",573,615,0.9317073170731708,2,0.0673400673400673,0.2999254287844898,5.184615384615385,4.769230769230769,2,10.438342931937171,0.0922172896695189,0.5230363684507358,0.33275261324041816,0.10524672079950032,0.07064721969006381,0.5058778449629886,0.3984185584903972,223.0
"Farm Street, Mayfair",165,141,1.1702127659574468,3,0.4220064724919093,0.0266666666666666,0.5230769230769231,0.8769230769230769,3,12.439524545454544,0.5779069527755446,0.04650368109348141,0.41793313069908816,0.010618363522798251,0.012989972652689152,0.6028619590725497,0.3983587428297805,224.0
"Museum of London, Barbican",1015,953,1.0650577124868836,1,0.2910256410256411,0.0818181818181817,8.646153846153846,7.553846153846154,1,9.89990157635468,0.39853829821982695,0.1426817488095454,0.3803777544596013,0.1755153029356652,0.11189608021877848,0.47978313295964664,0.3980241596305226,225.0
"Nutford Place, Marylebone",107,107,1.0,0,0.0176684881602914,0.3648745519713269,0.5076923076923077,0.2461538461538461,0,12.275632242990651,0.024195700346895867,0.6363003676500577,0.35714285714285715,0.010306058713304183,0.003646308113035551,0.594919176840057,0.3979093896766265,226.0
"Curzon Street, Mayfair",274,306,0.8954248366013072,3,0.2948529411764706,0.1505813953488372,0.6307692307692307,2.5384615384615383,3,11.652692944038929,0.4037795054327463,0.26259709454676705,0.3197945845004669,0.012804497189256714,0.03760255241567912,0.5647294051347918,0.3970639073263651,227.0
"Birkenhead Street, King's Cross",762,735,1.036734693877551,0,0.0998998998999001,0.2265644955300129,6.707692307692308,6.061538461538461,0,13.338294685039369,0.13680559540432177,0.39510311427124656,0.37026239067055394,0.13616489693941286,0.08979033728350046,0.6464194379075431,0.39664895263967515,228.0
"Bricklayers Arms, Borough",875,768,1.1393229166666667,2,0.0676691729323311,0.2561224489795923,6.876923076923077,6.0,2,11.081990457142856,0.0926679756716636,0.446648875808567,0.40690104166666674,0.13960024984384758,0.08887876025524157,0.5370712082285876,0.3965098717681022,229.0
"Fore Street, Guildhall",466,570,0.8175438596491228,1,0.3321739130434783,0.0892307692307692,6.892307692307693,5.292307692307692,1,10.34389796137339,0.45488784270285243,0.15560847135126504,0.29197994987468673,0.13991255465334165,0.07839562443026435,0.5013007182592646,0.396386223239232,230.0
"Hampton Street, Walworth",460,481,0.9563409563409564,2,0.0511904761904761,0.3047619047619049,3.1538461538461537,4.292307692307692,2,12.111144855072464,0.07010160752198956,0.5314706410683606,0.3415503415503416,0.06402248594628357,0.06358249772105742,0.5869475547285576,0.39315471995253237,231.0
"Monument Street, Monument",598,642,0.9314641744548288,2,0.1897727272727273,0.1707792207792207,6.1692307692307695,6.569230769230769,2,12.043920652173911,0.25987984944991316,0.29781984076913076,0.3326657765910103,0.12523422860712055,0.09731084776663627,0.5836896396443898,0.39249101064501,232.0
"Buckingham Gate, Westminster",376,407,0.9238329238329238,3,0.2983638743455498,0.0958333333333333,3.907692307692307,3.8,3,13.99119175531915,0.4085874712375363,0.1671226039296992,0.32994032994032996,0.07932542161149281,0.05628988149498632,0.6780610658028329,0.3912012632565393,233.0
"Geraldine Street, Elephant & Castle",221,205,1.078048780487805,2,0.0558823529411764,0.3235294117647059,0.4307692307692308,0.8153846153846154,2,11.02297911010558,0.07652678905957278,0.5641990720900333,0.3850174216027875,0.008744534665833853,0.012078395624430263,0.5342113162646779,0.3908795464649205,234.0
"Sancroft Street, Vauxhall",189,232,0.8146551724137931,2,0.1293859649122808,0.2782312925170069,1.1384615384615384,0.4769230769230769,2,12.687792680776017,0.17718460163146732,0.48520422365392735,0.290948275862069,0.0231105559025609,0.007064721969006381,0.6148938831133992,0.39066962917222514,235.0
"Roscoe Street, St. Luke's",526,456,1.1535087719298245,1,0.1666666666666666,0.2095238095238096,4.415384615384616,3.230769230769231,1,8.829067490494296,0.22823779193205934,0.3653860657344979,0.4119674185463659,0.08963148032479701,0.047857793983591614,0.4278868460489587,0.3901295662424697,236.0
"Black Prince Road, Vauxhall",517,529,0.9773156899810964,2,0.0719298245614032,0.2894736842105264,2.4,3.769230769230769,2,11.785819793681496,0.0985026259917305,0.5048096960805561,0.3490413178503916,0.048719550281074324,0.05583409298085688,0.5711811881661618,0.38916203986799547,237.0
"Guildhouse Street, Victoria",220,217,1.0138248847926268,3,0.025,0.3466942148760333,1.3076923076923077,1.7846153846153847,3,10.209426363636364,0.03423566878980892,0.6045958952081255,0.36208031599736673,0.026545908806995627,0.02643573381950775,0.49478376413009884,0.3880233937369577,238.0
"Clifton Street, Shoreditch",310,318,0.9748427672955976,1,0.4704545454545455,0.0018483709273182,0.6307692307692307,1.3076923076923077,1,10.859205,0.644253039953677,0.0032233519554925615,0.3481581311769992,0.012804497189256714,0.019371011850501368,0.5262742620386229,0.38768471101088153,239.0
"Commercial Street, Shoreditch",276,236,1.1694915254237288,1,0.2763257575757576,0.1326923076923084,0.6461538461538462,0.4769230769230769,1,11.575488828502415,0.3784078845782668,0.23140052851804632,0.4176755447941889,0.01311680199875078,0.007064721969006381,0.5609878293076181,0.3875935619216763,240.0
"New Globe Walk, Bankside",319,304,1.049342105263158,2,0.3894736842105265,0.0366938472942922,3.353846153846154,2.6307692307692307,2,10.560518181818182,0.5333556821991287,0.0639899614750003,0.374765037593985,0.06808244846970643,0.03896991795806746,0.5117988759657659,0.38648162587058,241.0
"St. Katharine's Way, Tower",391,340,1.15,1,0.1569892473118285,0.2071428571428571,1.353846153846154,2.123076923076923,1,12.6669810741688,0.21498527498116643,0.3612339513511511,0.4107142857142857,0.027482823235477825,0.031449407474931634,0.6138852813871172,0.38580552195657775,242.0
"Southwark Street, Bankside",332,351,0.945868945868946,2,0.3619360131255129,0.0771739130434783,2.4,4.015384615384615,2,9.172062098393576,0.49564485873875963,0.1345826640341246,0.33781033781033787,0.048719550281074324,0.05948040109389243,0.44450953934514575,0.38574402088072923,243.0
"New Kent Road, The Borough",510,492,1.0365853658536586,2,0.106060606060606,0.2525846702317292,2.230769230769231,4.246153846153846,2,11.086790457516338,0.14524223122949229,0.440479385758445,0.3702090592334495,0.0452841973766396,0.06289881494986327,0.5373038326844606,0.3836974443756115,244.0
"Lollard Street, Vauxhall",719,684,1.0511695906432748,2,0.058181818181818,0.2727272727272732,5.707692307692308,4.984615384615385,2,10.012386439499304,0.07967573827446414,0.47560582936515283,0.3754177109440267,0.11586508432229856,0.07383773928896992,0.48523453463610017,0.3836601874305159,245.0
"Kings Gate House, Westminster",386,406,0.9507389162561576,3,0.3436781609195404,0.065,2.707692307692308,3.3076923076923075,3,12.598711485319516,0.4706420675012814,0.11335272266536123,0.33954961294862773,0.05496564647095565,0.04899726526891522,0.6105767033198151,0.3833580913363383,246.0
"Lambeth North Station, Waterloo",420,452,0.9292035398230089,2,0.0785714285714286,0.3000000000000001,2.230769230769231,2.6923076923076925,2,9.063836706349203,0.10759781619654234,0.5231664123016674,0.33185840707964603,0.0452841973766396,0.039881494986326343,0.43926456622492255,0.37963696791029855,247.0
"Margery Street, Clerkenwell",360,332,1.0843373493975903,0,0.129127613554434,0.2368421052631579,3.0307692307692307,1.7846153846153847,0,9.991616111111112,0.1768308083707217,0.41302611497500047,0.387263339070568,0.061524047470331036,0.02643573381950775,0.48422793339367076,0.37941018674973737,248.0
"Warwick Square, Pimlico",580,406,1.4285714285714286,3,0.071578947368421,0.2421052631578948,2.276923076923077,1.476923076923077,3,11.37556143678161,0.09802212537713705,0.4222044730855561,0.5102040816326531,0.0462211118051218,0.02187784867821331,0.5512986632462744,0.3788811141329024,249.0
"Storey's Gate, Westminster",737,771,0.9559014267185474,3,0.3258145363408522,0.0210231461005455,5.323076923076923,8.476923076923077,3,14.47742998643148,0.4461791421228231,0.03666201306905391,0.34139336668519554,0.1080574640849469,0.1255697356426618,0.701625835622871,0.37830315892159877,250.0
"Snowsfields, London Bridge",666,704,0.9460227272727272,2,0.3059804276911925,0.0684056181509492,6.015384615384615,5.753846153846154,2,10.850555855855855,0.4190177831439897,0.119291739431033,0.3378652597402597,0.12211118051217988,0.08523245214220601,0.5258550948940921,0.37695109699834745,251.0
"Charlbert Street, St. John's Wood",340,293,1.1604095563139931,0,0.0251106194690264,0.2821629213483145,1.5846153846153843,1.0461538461538462,0,14.713701421568627,0.03438715404994061,0.49206054415451733,0.4144319843978547,0.03216739537788881,0.015496809480401094,0.7130763584896562,0.3743059529819778,252.0
"Long Lane , Bermondsey",571,517,1.1044487427466152,2,0.1166666666666667,0.208992805755396,5.3538461538461535,3.261538461538461,2,11.057533800350264,0.15976645435244163,0.3644600546130325,0.3944459795523626,0.10868207370393503,0.048313582497721046,0.5358859548877165,0.37356752622576506,253.0
"Bedford Way, Bloomsbury",406,364,1.1153846153846154,0,0.3260869565217395,0.0652173913043479,1.1692307692307693,1.5846153846153843,0,12.324591748768473,0.4465522016062038,0.11373182876123211,0.3983516483516484,0.023735165521549032,0.023473108477666357,0.5972919221536411,0.3729547888325112,254.0
"Warwick Row, Westminster",711,800,0.88875,3,0.1882783882783884,0.1214285714285713,7.815384615384615,8.876923076923077,3,12.858923300515704,0.25783346165511783,0.2117578335506746,0.3174107142857143,0.15865084322298562,0.13149498632634457,0.6231874589889551,0.3716665727482214,255.0
"Walnut Tree Walk, Vauxhall",495,439,1.1275626423690206,2,0.075,0.2428571428571429,3.523076923076923,3.0615384615384613,2,11.54887,0.10270700636942674,0.42351566710134975,0.4027009437032217,0.07151780137414115,0.04535095715587967,0.5596977897212542,0.3703727888070845,256.0
"Shoreditch High Street, Shoreditch",702,662,1.0604229607250757,1,0.2073170731707317,0.1266930099468596,3.96923076923077,5.276923076923077,1,12.51966054131054,0.28390554606183,0.2209384249253266,0.3787224859732413,0.0805746408494691,0.07816773017319963,0.6067456238603353,0.3701051221800781,257.0
"Ampton Street , Clerkenwell",486,460,1.056521739130435,0,0.0666666666666667,0.2792485801660114,2.646153846153846,2.6153846153846154,0,8.900851131687244,0.09129511677282381,0.48697825941928896,0.3773291925465839,0.05371642723297938,0.038742023701002735,0.4313657271268335,0.36840345188564166,258.0
"Clifford Street, Mayfair",242,390,0.6205128205128205,3,0.3823529411764706,0.0688854489164085,0.5230769230769231,1.5384615384615383,3,11.997567768595042,0.5236043461970776,0.12012851056462402,0.22161172161172163,0.010618363522798251,0.022789425706472195,0.5814432201690386,0.366641366889783,259.0
"St. James's Square, St. James's",968,1513,0.6397884996695308,3,0.286336032388664,0.0313432835820894,10.692307692307692,12.830769230769231,3,12.184996556473829,0.39211622269785196,0.054659177404651524,0.22849589273911816,0.21705184259837598,0.19006381039197812,0.590526661086279,0.3648851352955238,260.0
"Kennington Station, Kennington",356,337,1.056379821958457,2,0.0161125319693091,0.2991304347826087,2.353846153846154,1.1384615384615384,2,12.1451593164794,0.022064932314658958,0.5216499879181841,0.3772785078423061,0.047782635852592126,0.016864175022789425,0.5885960120120859,0.36473063303788333,261.0
"Sea Containers, South Bank",764,741,1.0310391363022942,2,0.3272727272727273,0.0242424242424244,7.430769230769231,6.6923076923076925,2,9.148184315008724,0.44817602779386223,0.04227607372134712,0.3682282629651051,0.15084322298563396,0.09913400182315406,0.4433523401919866,0.36415717218006105,262.0
"Chelsea Green, Chelsea",193,170,1.1352941176470588,3,0.1733333333333334,0.1452380952380952,1.323076923076923,1.015384615384615,3,16.026861139896372,0.2373673036093419,0.2532789773841404,0.4054621848739496,0.02685821361648969,0.015041020966271645,0.7767165754025683,0.36340245382899194,263.0
"The Guildhall, Guildhall",442,618,0.7152103559870551,1,0.3901960784313726,0.0452012383900929,1.5692307692307692,2.753846153846154,1,10.70074773755656,0.534344948170351,0.0788258990671243,0.2554322699953768,0.03185509056839475,0.04079307201458523,0.5185948804580117,0.36274391345646273,264.0
"Tachbrook Street, Victoria",511,450,1.1355555555555557,3,0.0825,0.2303571428571429,2.8,2.507692307692308,3,11.711519569471625,0.11297770700636943,0.40171706658878026,0.4055555555555556,0.056839475327920046,0.03714676390154969,0.5675803448571577,0.3625443028807807,265.0
"Grosvenor Square, Mayfair",359,363,0.9889807162534436,3,0.3508021390374332,0.0455882352941175,2.6615384615384614,3.292307692307692,3,9.721598235840297,0.4803978337136824,0.07950077833995897,0.35320739866194417,0.05402873204247345,0.0487693710118505,0.47114194247210833,0.362274739411921,266.0
"Worship Street, Shoreditch",692,725,0.9544827586206897,1,0.327415221407712,0.0156862745098039,4.907692307692308,8.523076923076923,1,11.94824284682081,0.4483711630742553,0.027355106525577332,0.3408866995073892,0.09962523422860713,0.12625341841385596,0.5790527655448882,0.36154885482439236,267.0
"Houndsditch, Aldgate",435,602,0.7225913621262459,1,0.2740601503759399,0.0902597402597402,6.153846153846154,4.230769230769231,1,12.117202911877396,0.37530530147023616,0.1574028816232288,0.25806834361651637,0.12492192379762648,0.06267092069279855,0.5872411489073583,0.3609396257495101,268.0
"Falkirk Street, Hoxton",421,432,0.9745370370370372,1,0.023076923076923,0.2822742474916389,3.476923076923077,2.076923076923077,1,12.317612787015044,0.031602155805977354,0.492254684484512,0.34804894179894186,0.07058088694565896,0.03076572470373747,0.5969536977673641,0.3591172165825998,269.0
"Portman Square, Marylebone",365,356,1.0252808988764044,0,0.2647058823529412,0.088235294117647,2.876923076923077,3.4615384615384617,0,11.45146292237443,0.36249531659797674,0.1538724742063726,0.3661717495987159,0.05840099937539038,0.051276207839562445,0.5549771091654736,0.35721461860102083,270.0
"Euston Road, Euston",449,501,0.8962075848303394,0,0.1252008032128514,0.2032520325203254,2.9384615384615387,2.9846153846153847,0,12.456185560504826,0.17145332924052897,0.3544487888222681,0.32007413743940694,0.05965021861336665,0.04421148587055606,0.6036694089181325,0.35551495650159803,271.0
"Horseferry Road, Westminster",591,626,0.9440894568690096,3,0.3125,0.0276162790697674,5.184615384615385,5.753846153846154,3,12.240284884376765,0.42794585987261147,0.04815969880683945,0.3371748060246463,0.10524672079950032,0.08523245214220601,0.5932061227933254,0.3552936315443834,272.0
"Percival Street, Finsbury",638,530,1.2037735849056603,1,0.0215909090909088,0.2545454545454546,4.615384615384615,3.615384615384616,1,10.225203578892373,0.02956716850028912,0.4438987740741419,0.4299191374663073,0.09369144284821986,0.05355515041020967,0.4955483820110469,0.3543743613758245,273.0
"Drury Lane, Covent Garden",787,883,0.8912797281993206,0,0.3460317460317461,0.0185185185185184,2.6923076923076925,8.076923076923077,0,10.974117174925878,0.47386512991608537,0.032294222981584186,0.3183141886426145,0.05465334166146159,0.11964448495897903,0.5318432995564127,0.3541704741673201,274.0
"Butler Place, Westminster",428,436,0.981651376146789,3,0.3467661691542291,0.0,5.184615384615385,4.0,3,12.578535747663553,0.4748708685870016,0.0,0.3505897771952818,0.10524672079950032,0.05925250683682771,0.6095989179804668,0.3539260401991693,275.0
"Farringdon Lane, Clerkenwell",458,434,1.055299539170507,1,0.2208333333333334,0.1053571428571428,3.523076923076923,4.753846153846154,1,11.436997270742358,0.3024150743099789,0.1837310614630854,0.37689269256089536,0.07151780137414115,0.07041932543299909,0.5542760541492383,0.3536520235977567,276.0
"Cromer Street, Bloomsbury",366,398,0.9195979899497488,0,0.0828571428571429,0.2614285714285715,0.8615384615384616,1.676923076923077,0,10.591057468123864,0.11346678798908102,0.455902159291453,0.32842785355348175,0.017489069331667707,0.024840474020054695,0.5132789143630251,0.353226949729557,277.0
"Jewry Street, Aldgate",352,297,1.1851851851851851,1,0.1220588235294117,0.165368682684341,2.830769230769231,4.538461538461538,1,12.578007575757574,0.167150618209067,0.288384468090065,0.42328042328042326,0.05746408494690818,0.06722880583409298,0.6095733209611593,0.35276602942805363,278.0
"Baldwin Street, St. Luke's",751,676,1.1109467455621302,1,0.2402515723270441,0.0487023245317079,8.03076923076923,6.4,1,11.439908943630716,0.32900693025678013,0.08493140132001699,0.396766694843618,0.16302311055590255,0.09480401093892434,0.5544171637885368,0.3519358122772615,279.0
"Howick Place, Westminster",611,705,0.8666666666666667,3,0.3148148148148151,0.0185185185185186,8.0,5.307692307692308,3,11.573048690671031,0.4311158292050016,0.03229422298158454,0.30952380952380953,0.1623985009369144,0.07862351868732909,0.5608695718719694,0.35156014389144197,280.0
"Pindar Street, Liverpool Street",252,323,0.7801857585139319,1,0.3607142857142859,0.0452380952380953,2.0307692307692307,1.4615384615384617,1,10.874857671957672,0.49397179253867174,0.07889017328358484,0.2786377708978328,0.04122423485321673,0.021649954421148587,0.5270328441248306,0.35015046277582534,281.0
"Abingdon Green, Westminster",418,427,0.9789227166276346,3,0.3071428571428571,0.0428571428571428,3.5846153846153848,2.5384615384615383,3,12.369195055821372,0.42060964513193805,0.07473805890023807,0.34961525593844095,0.07276702061211743,0.03760255241567912,0.599453551159056,0.35008140252202363,282.0
"Fashion Street, Whitechapel",320,320,1.0,1,0.1733333333333334,0.1785714285714286,0.8615384615384616,1.0615384615384615,1,10.71681984375,0.2373673036093419,0.3114085787509924,0.35714285714285715,0.017489069331667707,0.015724703737465817,0.5193737897636523,0.3495190579628971,283.0
"Broadley Terrace, Marylebone",235,170,1.3823529411764706,0,0.2222222222222222,0.0722222222222221,3.0,0.7538461538461538,0,13.215734964539006,0.30431705590941255,0.12594746962817893,0.49369747899159666,0.06089943785134291,0.011166818596171376,0.6404797741419186,0.3493065347170507,284.0
"Fournier Street, Whitechapel",451,506,0.8913043478260869,1,0.3507936507936509,0.0126984126984126,2.876923076923077,3.0615384615384613,1,12.9931096082779,0.48038620968557283,0.022144610044514842,0.31832298136645965,0.05840099937539038,0.04535095715587967,0.6296905869889549,0.34839637417047653,285.0
"Southampton Street, Strand",537,513,1.046783625730994,3,0.2142857142857143,0.1071428571428572,1.907692307692308,5.2615384615384615,3,11.893836747361886,0.2934485896269336,0.18684514725059553,0.37385129490392643,0.03872579637726421,0.07793983591613492,0.5764160596494617,0.3478624861554229,286.0
"Broadwick Street, Soho",665,747,0.8902275769745649,0,0.3333333333333333,0.0055555555555556,4.430769230769231,6.323076923076923,0,12.587061954887217,0.45647558386411885,0.009688266894475396,0.3179384203480589,0.08994378513429106,0.09366453965360072,0.6100121271808293,0.3477761020487108,287.0
"Bethnal Green Road, Shoreditch",957,902,1.0609756097560976,1,0.1842105263157895,0.0978947368421053,8.353846153846154,6.815384615384615,1,10.009399164054336,0.25226282266174993,0.17071746085633357,0.37891986062717775,0.16958151155527795,0.10095715587967183,0.4850897610380047,0.3475927951234594,288.0
"Columbia Road, Shoreditch",503,425,1.183529411764706,1,0.0591954022988509,0.2095238095238096,4.615384615384615,2.5384615384615383,1,12.005709675281643,0.08106376747931811,0.3653860657344979,0.42268907563025215,0.09369144284821986,0.03760255241567912,0.581837804849324,0.3475603279492891,289.0
"Little Argyll Street, West End",892,1027,0.8685491723466408,0,0.2971428571428572,0.0190476190476189,4.307692307692308,10.984615384615385,0,12.113558688340808,0.40691537761601465,0.03321691506677226,0.3101961329809431,0.08744534665833854,0.1627164995442115,0.5870645373550005,0.34683096664531343,290.0
"Green Street, Mayfair",365,298,1.2248322147651007,3,0.2592105263157895,0.0524027459954232,1.6923076923076923,2.292307692307692,3,13.810433333333334,0.3549698290311767,0.09138452205727038,0.4374400767018217,0.034353529044347283,0.03395624430264357,0.669300893659674,0.34662179981110874,291.0
"St Mary's Hospital, Paddington",508,473,1.0739957716701902,0,0.0318181818181818,0.2,7.538461538461538,4.523076923076923,0,14.082784317585302,0.04357266936884769,0.3487776082011115,0.3835699184536394,0.15302935665209244,0.06700091157702825,0.6824999550322789,0.3459101438677636,292.0
"St. George Street, Mayfair",347,401,0.8653366583541147,3,0.3138888888888889,0.0461538461538461,3.507692307692308,2.892307692307692,3,11.730714024975985,0.42984784147204524,0.08048714035410255,0.30904880655504097,0.0712054965646471,0.04284412032816772,0.5685105739030032,0.3456047348103306,293.0
"Temple Gardens, Temple",312,366,0.8524590163934426,3,0.375,0.0011904761904761,2.3692307692307693,3.476923076923077,3,12.048592735042735,0.5135350318471338,0.0020760571916731245,0.3044496487119438,0.048094940662086194,0.05150410209662717,0.5839160647799291,0.3454457803876471,294.0
"George Street, Marylebone",442,483,0.9151138716356108,0,0.3420875420875422,0.0194444444444444,3.923076923076923,2.923076923076923,0,11.043920437405731,0.4684638315211565,0.03390893413066354,0.3268263827270039,0.07963772642098688,0.04329990884229717,0.5352262046999727,0.3444245303287829,295.0
